,id,label,text,triple
307,5388.json,True,"Shelby County donated Im sorry, gave 44 schools to the city of Memphis.",
308,9745.json,True,"Top U.S. intelligence officials have toldevery member of Congress, including the president, were about to be attacked in a serious way because of the threat emanating from Syria and Iraq.",
309,2076.json,True,Have the suburbs been inundated with former residents of Atlanta housing projects? Absolutely not.,
310,5276.json,True,"In July 1996, Mitt Romney helped locate the missing teenage daughter of a partner at Bain Capital.",
311,2722.json,False,Blames Mike McIntyre and Nancy Pelosi for the second straight year of no costofliving increases for Social Security beneficiaries.,
312,1171.json,False,The government is going to have the right to get into your bank account with the health care bill and make transfers without you knowing it.,
313,2011.json,True,There are mechanisms in place to shut down the Internet privately.,
314,8308.json,False,The American people support defunding Obamacare and oppose shutting down the government.,
315,7217.json,True,Report that GOP insisting on changes to Social Security as part of fiscalcliff false. BTW those changes are supported by barackobama.,
316,2824.json,True,"Nobody has played clips over and over ...of President Obama saying, If they bring a knife to the fight, well bring a gun.",
317,3730.json,False,The people of Rhode Island dont want samesex marriage.,
318,3672.json,True,"Rep. Paul Ryans Medicare plan lines the pockets of the private insurance companies, increases costs for seniors and does not reduce the deficit.",
319,6318.json,False,This year in Congress Connie Mack IV has missed almost half of his votes.,
320,10198.json,False,"13 of our kids drop out of high school, cannot go to college or start a career.",
321,9960.json,False,Not even old Gen. Eisenhower saluted military personnel as president.,
322,3281.json,True,"If Wisconsins governor cuts perquisites as much as he plans to do, it would still leave workers better off than their private sector counterparts.",
323,12581.json,False,"You cant get on an airplane, but more than 2,000 people on that list have been able to buy a gun.",
324,9596.json,False,74 percent of Republicans support the Affordable Care Act.,
325,2143.json,True,"For every 1 spent on afterschool programs, we can save over 5, almost 6, in crime costs down the line.",
326,8405.json,True,"The federal government has 3 trillion in cash flow, so we can pay our bills and wont default.",
327,8794.json,False,Says Alex Sink failed Florida homeowners by using predatory lending practices.,
328,11196.json,False,Over 40 percent of small and midsize banks that loan money to small businesses have been wiped out since DoddFrank has passed.,
329,2917.json,False,You cant check out a library book without a photo ID.,
330,11555.json,False,Says that Starbucks took Christmas off of their brand new cups.,
331,10449.json,True,Atmospheric conditions could push a footballs pressure down approximately oneandahalf pounds per square inch.,
332,13223.json,False,"Hillary Clinton supports unlimited abortion on demand up until the moment of birth, including partialbirth abortion, with taxpayer funding.",
333,10611.json,True,"Under legislation that has cleared the Georgia House, some children who are legal refugees could obtain state scholarships to attend private schools.",
334,2060.json,True,"We went from losing 3 million jobs in the last six months of the Bush Administration, adding almost 600,000 private sector jobs in the first six months of the year.",
335,4687.json,True,The STAR Ohio fund just received the highest possible credit rating one of these funds can receive.,
336,7210.json,True,"Taxpayers are on the hook ... for less than a third of the proposed new Atlanta Falcons stadium, and those funds are repaid from money that comes from outsiders.",
337,5235.json,True,"In the last 22 months, businesses have created more than 3 million jobs. Last year, they created the most jobs since 2005.",
338,8210.json,True,"Every year, more than 40 million are leaving Missouri for the Lone Star State.",
339,12185.json,True,A college loan is the only loan in the United States that you cannot refinance when interest rates go down.,
340,1192.json,True,The House of Representatives has never passed a resolution of disapproval to condemn a members behavior.,
341,10295.json,True,"We are younger than our competitors, and this is entirely because of immigration.",
342,4332.json,True,Recent international reports show the United States near the bottom among industrialized nations for k12 academic achievement.,
343,4655.json,True,"Says 24 million people in this country cant find a fulltime job, 50 million cant see a doctor when theyre sick, 47 million people need government help to feed themselves and 15 million families owe more than the value of their home.",
344,11215.json,True,"The policy mistakes that ... the Clintons made got us, in large degree, to the situation that we are in today with mass incarceration.",
345,10796.json,False,Says he raised average family income by 50 percent during his tenure as Arkansas governor.,
346,2925.json,True,They tried to give us 400 million to build a highspeed train that goes 39 miles an hour.,
347,2903.json,True,"Says the CBO estimates that fully extending the Bush tax cuts would add 600,0001.4 million jobs in 2011 and 900,0002.7 million jobs in 2012.",
348,4181.json,True,President Reagan did it raised the debt ceiling 18 times. George W. Bush did it seven times.,
349,3615.json,True,"According to David Cay Johnston, the average American pays about 22 percent of their income to federal taxes. The richest 400 Americans pay about 16 percent of their income to federal taxes.",
350,9031.json,False,"Most young Americans right now, theyre not covered by health insurance.",
351,9838.json,True,"In 1952, the corporate income tax accounted for 33 percent of all federal tax revenue. Today, despite recordbreaking profits, corporate taxes bring in less than 9 percent.",
352,7765.json,True,"Over the last 10 years, Texas created 33 percent of the net new jobs nationwide.",
353,7887.json,False,Says twothirds of groups targeted for IRS scrutiny were not conservative.,
354,11407.json,False,"In the class of 1968 at Patrice Lumumba University in Moscow, Mahmoud Abbas was one of the members of that class, and so was Ali Khamenei. And thats where they first established relationships with the young Vladimir Putin.",
355,1616.json,True,"Last week the Texas State Board of Education SBOE, led by Rick Perrys appointee, voted to remove Thomas Jefferson from social studies textbook standards. Thats right. Thomas Jefferson... was deleted from a list of historical figures who inspired political change.",
356,12265.json,False,"As a U.S. senator with salary and perks, Bernie is in the top 1 percent, but still paid only 13 percent in taxes last year.",
